-4.07,(0.006747167637197778+0j)
-4.06,(0.006957170174324392+0j)
-4.05,(0.0071729916102883+0j)
-4.04,(0.0073947686241049295+0j)
-4.03,(0.00762264031352361+0j)
-4.02,(0.007856748213317678+0j)
-4.01,(0.008097236312901974+0j)
-4.0,(0.008344251073246413+0j)
-3.99,(0.008597941443053503+0j)
-3.98,(0.00885845887416756+0j)
-3.9699999999999998,(0.009125957336182757+0j)
-3.96,(0.009400593330216776+0j)
-3.95,(0.009682525901816428+0j)
-3.94,(0.009971916652961035+0j)
-3.9299999999999997,(0.010268929753129248+0j)
-3.92,(0.010573731949394434+0j)
-3.91,(0.010886492575513496+0j)
-3.9,(0.011207383559973512+0j)
-3.8899999999999997,(0.011536579432960378+0j)
-3.88,(0.011874257332213457+0j)
-3.87,(0.01222059700772977+0j)
-3.86,(0.012575780825280925+0j)
-3.8499999999999996,(0.012939993768706111+0j)
-3.84,(0.013313423440943963+0j)
-3.83,(0.01369626006376606+0j)
-3.8200000000000003,(0.014088696476174485+0j)
-3.81,(0.01449092813142611+0j)
-3.8,(0.014903153092645649+0j)
-3.79,(0.015325572026989955+0j)
-3.7800000000000002,(0.01575838819832569+0j)
-3.77,(0.01620180745838239+0j)
-3.76,(0.01665603823634323+0j)
-3.75,(0.017121291526835707+0j)
-3.74,(0.01759778087628459+0j)
-3.73,(0.018085722367589253+0j)
-3.7199999999999998,(0.018585334603088133+0j)
-3.71,(0.019096838685773065+0j)
-3.7,(0.019620458198716238+0j)
-3.69,(0.02015641918267293+0j)
-3.6799999999999997,(0.02070495011182344+0j)
-3.67,(0.021266281867618097+0j)
-3.66,(0.021840647710689335+0j)
-3.65,(0.02242828325079514+0j)
-3.6399999999999997,(0.02302942641475906+0j)
-3.63,(0.023644317412371975+0j)
-3.62,(0.024273198700221755+0j)
-3.61,(0.024916314943416926+0j)
-3.5999999999999996,(0.025573912975171444+0j)
-3.59,(0.026246241754218653+0j)
-3.58,(0.026933552320022393+0j)
-3.5700000000000003,(0.027636097745754377+0j)
-3.56,(0.028354133089007885+0j)
-3.55,(0.029087915340218224+0j)
-3.54,(0.029837703368761813+0j)
-3.5300000000000002,(0.030603757866706008+0j)
-3.52,(0.03138634129018322+0j)
-3.51,(0.032185717798363635+0j)
-3.5,(0.03300215319000194+0j)
-3.49,(0.03383591483753501+0j)
-3.48,(0.0346872716187074+0j)
-3.4699999999999998,(0.035556493845704154+0j)
-3.46,(0.036443853191770674+0j)
-3.45,(0.03734962261530142+0j)
-3.44,(0.03827407628137949+0j)
-3.4299999999999997,(0.039217489480751364+0j)
-3.42,(0.04018013854622275+0j)
-3.41,(0.04116230076646195+0j)
-3.4,(0.04216425429719911+0j)
-3.3899999999999997,(0.04318627806981187+0j)
-3.38,(0.044228651697288554+0j)
-3.37,(0.04529165537756268+0j)
-3.36,(0.04637556979421313+0j)
-3.3499999999999996,(0.04748067601452713+0j)
-3.34,(0.04860725538492446+0j)
-3.33,(0.049755589423743446+0j)
-3.3200000000000003,(0.05092595971139029+0j)
-3.31,(0.052118647777856596+0j)
-3.3,(0.053333934987610694+0j)
-3.29,(0.054572102421871264+0j)
-3.2800000000000002,(0.05583343075827327+0j)
-3.27,(0.05711820014793801+0j)
-3.26,(0.05842669008996212+0j)
-3.25,(0.05975917930334211+0j)
-3.24,(0.06111594559635286+0j)
-3.23,(0.062497265733400906+0j)
-3.2199999999999998,(0.06390341529937593+0j)
-3.21,(0.06533466856152607+0j)
-3.2,(0.06679129832888488+0j)
-3.19,(0.06827357580927951+0j)
-3.1799999999999997,(0.06978177046395352+0j)
-3.17,(0.07131614985983888+0j)
-3.16,(0.07287697951951494+0j)
-3.15,(0.07446452276889362+0j)
-3.1399999999999997,(0.07607904058267372+0j)
-3.13,(0.07772079142760935+0j)
-3.12,(0.07939003110363979+0j)
-3.11,(0.08108701258293043+0j)
-3.0999999999999996,(0.08281198584687745+0j)
-3.09,(0.08456519772113183+0j)
-3.08,(0.08634689170870005+0j)
-3.0700000000000003,(0.08815730782118139+0j)
-3.06,(0.08999668240820524+0j)
-3.05,(0.09186524798513342+0j)
-3.04,(0.09376323305909645+0j)
-3.0300000000000002,(0.0956908619534333+0j)
-3.02,(0.09764835463060885+0j)
-3.01,(0.09963592651368398+0j)
-3.0,(0.10165378830641793+0j)
-2.9899999999999998,(0.1037021458120833+0j)
-2.98,(0.10578119975107672+0j)
-2.9699999999999998,(0.10789114557741279+0j)
-2.96,(0.11003217329418838+0j)
-2.95,(0.11220446726810988+0j)
-2.94,(0.11440820604317621+0j)
-2.93,(0.11664356215361342+0j)
-2.92,(0.11891070193616113+0j)
-2.91,(0.12120978534180923+0j)
-2.9,(0.12354096574709102+0j)
-2.89,(0.12590438976503557+0j)
-2.88,(0.12830019705588994+0j)
-2.87,(0.13072852013771902+0j)
-2.86,(0.13318948419699786+0j)
-2.85,(0.13568320689930816+0j)
-2.84,(0.13820979820025872+0j)
-2.83,(0.14076936015674546+0j)
-2.82,(0.1433619867386748+0j)
-2.81,(0.1459877636412692+0j)
-2.8,(0.14864676809808394+0j)
-2.79,(0.15133906869485683+0j)
-2.78,(0.15406472518432246+0j)
-2.77,(0.15682378830211796+0j)
-2.76,(0.159616299583914+0j)
-2.75,(0.16244229118390072+0j)
-2.7399999999999998,(0.16530178569476647+0j)
-2.73,(0.16819479596930081+0j)
-2.7199999999999998,(0.17112132494376278+0j)
-2.71,(0.17408136546314784+0j)
-2.6999999999999997,(0.17707490010849708+0j)
-2.69,(0.18010190102638457+0j)
-2.68,(0.18316232976072713+0j)
-2.67,(0.18625613708705577+0j)
-2.66,(0.18938326284939197+0j)
-2.65,(0.192543635799873+0j)
-2.64,(0.19573717344126695+0j)
-2.63,(0.1989637818725248+0j)
-2.62,(0.20222335563750965+0j)
-2.61,(0.20551577757705164+0j)
-2.6,(0.20884091868446822+0j)
-2.59,(0.21219863796469898+0j)
-2.58,(0.21558878229719364+0j)
-2.57,(0.2190111863027026+0j)
-2.56,(0.22246567221410726+0j)
-2.55,(0.2259520497514389+0j)
-2.54,(0.22947011600122247+0j)
-2.53,(0.2330196553002917+0j)
-2.52,(0.23660043912421094+0j)
-2.51,(0.24021222598044734+0j)
-2.5,(0.24385476130642741+0j)
-2.4899999999999998,(0.24752777737261875+0j)
-2.48,(0.2512309931907678+0j)
-2.4699999999999998,(0.2549641144274317+0j)
-2.46,(0.25872683332293245+0j)
-2.4499999999999997,(0.26251882861586634+0j)
-2.44,(0.26633976547329447+0j)
-2.43,(0.2701892954267429+0j)
-2.42,(0.2740670563141338+0j)
-2.41,(0.27797267222776995+0j)
-2.4,(0.28190575346849334+0j)
-2.39,(0.2858658965061299+0j)
-2.38,(0.28985268394633934+0j)
-2.37,(0.29386568450397454+0j)
-2.36,(0.2979044529830651+0j)
-2.35,(0.3019685302635219+0j)
-2.34,(0.30605744329467083+0j)
-2.33,(0.3101707050957079+0j)
-2.32,(0.3143078147631738+0j)
-2.31,(0.31846825748553537+0j)
-2.3,(0.3226515045649639+0j)
-2.29,(0.3268570134463888+0j)
-2.28,(0.33108422775391133+0j)
-2.27,(0.33533257733464605+0j)
-2.26,(0.3396014783100669+0j)
-2.25,(0.34389033313491874+0j)
-2.2399999999999998,(0.34819853066376044+0j)
-2.23,(0.3525254462251912+0j)
-2.2199999999999998,(0.3568704417038187+0j)
-2.21,(0.36123286563000984+0j)
-2.1999999999999997,(0.3656120532774729+0j)
-2.19,(0.3700073267687029+0j)
-2.18,(0.3744179951883285+0j)
-2.17,(0.37884335470438235+0j)
-2.16,(0.3832826886975195+0j)
-2.15,(0.3877352678982036+0j)
-2.14,(0.3922003505318642+0j)
-2.13,(0.39667718247204115+0j)
-2.12,(0.40116499740150646+0j)
-2.11,(0.4056630169813677+0j)
-2.1,(0.41017045102813304+0j)
-2.09,(0.41468649769872906+0j)
-2.08,(0.41921034368344273+0j)
-2.07,(0.42374116440676424+0j)
-2.06,(0.42827812423609124+0j)
-2.05,(0.4328203766982603+0j)
-2.04,(0.43736706470385345+0j)
-2.03,(0.4419173207792339+0j)
-2.02,(0.4464702673062463+0j)
-2.01,(0.45102501676952494+0j)
-2.0,(0.45558067201133257+0j)
-1.9899999999999998,(0.4601363264938594+0j)
-1.98,(0.4646910645688967+0j)
-1.9699999999999998,(0.4692439617547996+0j)
-1.96,(0.47379408502064135+0j)
-1.9499999999999997,(0.478340493077464+0j)
-1.94,(0.48288223667651353+0j)
-1.9299999999999997,(0.4874183589143536+0j)
-1.92,(0.491947895544733+0j)
-1.9100000000000001,(0.4964698752970908+0j)
-1.9,(0.5009833202015627+0j)
-1.8900000000000001,(0.5054872459203558+0j)
-1.88,(0.5099806620853538+0j)
-1.87,(0.5144625726417984+0j)
-1.8599999999999999,(0.5189319761979025+0j)
-1.85,(0.523387866380231+0j)
-1.8399999999999999,(0.5278292321946898+0j)
-1.83,(0.5322550583929507+0j)
-1.8199999999999998,(0.5366643258441434+0j)
-1.81,(0.5410560119116277+0j)
-1.7999999999999998,(0.54542909083467+0j)
-1.79,(0.5497825341148266+0j)
-1.7799999999999998,(0.5541153109068482+0j)
-1.77,(0.5584263884138965+0j)
-1.7599999999999998,(0.5627147322868805+0j)
-1.75,(0.5669793070276936+0j)
-1.7399999999999998,(0.5712190763961491+0j)
-1.73,(0.5754330038203873+0j)
-1.7199999999999998,(0.5796200528105437+0j)
-1.71,(0.5837791873754439+0j)
-1.6999999999999997,(0.5879093724421048+0j)
-1.69,(0.5920095742778031+0j)
-1.6799999999999997,(0.5960787609144816+0j)
-1.67,(0.6001159025752488+0j)
-1.6600000000000001,(0.6041199721027335+0j)
-1.65,(0.6080899453890478+0j)
-1.6400000000000001,(0.6120248018071094+0j)
-1.63,(0.6159235246430766+0j)
-1.62,(0.6197851015296372+0j)
-1.6099999999999999,(0.6236085248799017+0j)
-1.6,(0.6273927923216394+0j)
-1.5899999999999999,(0.6311369071316006+0j)
-1.58,(0.6348398786696632+0j)
-1.5699999999999998,(0.6385007228125419+0j)
-1.56,(0.6421184623867942+0j)
-1.5499999999999998,(0.6456921276008628+0j)
-1.54,(0.6492207564758846+0j)
-1.5299999999999998,(0.6527033952750032+0j)
-1.52,(0.6561390989309154+0j)
-1.5099999999999998,(0.6595269314713891+0j)
-1.5,(0.6628659664424796+0j)
-1.4899999999999998,(0.6661552873291852+0j)
-1.48,(0.669393987973268+0j)
-1.4699999999999998,(0.6725811729879816+0j)
-1.46,(0.6757159581694334+0j)
-1.4499999999999997,(0.6787974709043266+0j)
-1.44,(0.6818248505738099+0j)
-1.4299999999999997,(0.684797248953182+0j)
-1.42,(0.687713830607186+0j)
-1.4100000000000001,(0.6905737732806408+0j)
-1.4,(0.6933762682841503+0j)
-1.3900000000000001,(0.6961205208746396+0j)
-1.38,(0.6988057506304698+0j)
-1.37,(0.7014311918208778+0j)
-1.3599999999999999,(0.7039960937695054+0j)
-1.35,(0.7064997212117673+0j)
-1.3399999999999999,(0.708941354645827+0j)
-1.33,(0.7113202906769422+0j)
-1.3199999999999998,(0.7136358423549516+0j)
-1.31,(0.715887339504674+0j)
-1.2999999999999998,(0.7180741290490011+0j)
-1.29,(0.7201955753244617+0j)
-1.2799999999999998,(0.7222510603890472+0j)
-1.27,(0.7242399843220888+0j)
-1.2599999999999998,(0.726161765515982+0j)
-1.25,(0.7280158409595613+0j)
-1.2399999999999998,(0.7298016665129303+0j)
-1.23,(0.731518717173561+0j)
-1.2199999999999998,(0.7331664873334784+0j)
-1.21,(0.7347444910273562+0j)
-1.1999999999999997,(0.736252262171351+0j)
-1.19,(0.737689354792512+0j)
-1.1799999999999997,(0.7390553432486088+0j)
-1.17,(0.7403498224382228+0j)
-1.1600000000000001,(0.741572408000961+0j)
-1.15,(0.74272273650765+0j)
-1.1400000000000001,(0.7438004656403802+0j)
-1.13,(0.7448052743622766+0j)
-1.12,(0.7457368630768755+0j)
-1.1099999999999999,(0.7465949537769977+0j)
-1.1,(0.7473792901830157+0j)
-1.0899999999999999,(0.748089637870417+0j)
-1.08,(0.748725784386575+0j)
-1.0699999999999998,(0.7492875393566464+0j)
-1.06,(0.7497747345785221+0j)
-1.0499999999999998,(0.7501872241067623+0j)
-1.04,(0.7505248843254615+0j)
-1.0299999999999998,(0.7507876140099883+0j)
-1.02,(0.7509753343775589+0j)
-1.0099999999999998,(0.7510879891266106+0j)
-1.0,(0.7511255444649425+0j)
-0.9900000000000002,(0.7510879891266106+0j)
-0.9799999999999995,(0.7509753343775589+0j)
-0.9699999999999998,(0.7507876140099883+0j)
-0.96,(0.7505248843254615+0j)
-0.9500000000000002,(0.7501872241067623+0j)
-0.9399999999999995,(0.749774734578522+0j)
-0.9299999999999997,(0.7492875393566464+0j)
-0.9199999999999999,(0.748725784386575+0j)
-0.9100000000000001,(0.748089637870417+0j)
-0.9000000000000004,(0.7473792901830157+0j)
-0.8899999999999997,(0.7465949537769977+0j)
-0.8799999999999999,(0.7457368630768755+0j)
-0.8700000000000001,(0.7448052743622766+0j)
-0.8600000000000003,(0.7438004656403802+0j)
-0.8499999999999996,(0.7427227365076499+0j)
-0.8399999999999999,(0.741572408000961+0j)
-0.8300000000000001,(0.7403498224382228+0j)
-0.8200000000000003,(0.7390553432486088+0j)
-0.8099999999999996,(0.7376893547925119+0j)
-0.7999999999999998,(0.7362522621713509+0j)
-0.79,(0.7347444910273562+0j)
-0.7800000000000002,(0.7331664873334784+0j)
-0.7699999999999996,(0.731518717173561+0j)
-0.7599999999999998,(0.7298016665129302+0j)
-0.75,(0.7280158409595613+0j)
-0.7400000000000002,(0.726161765515982+0j)
-0.7299999999999995,(0.7242399843220887+0j)
-0.7199999999999998,(0.7222510603890472+0j)
-0.71,(0.7201955753244617+0j)
-0.7000000000000002,(0.7180741290490011+0j)
-0.6899999999999995,(0.715887339504674+0j)
-0.6799999999999997,(0.7136358423549514+0j)
-0.6699999999999999,(0.7113202906769422+0j)
-0.6600000000000001,(0.708941354645827+0j)
-0.6499999999999995,(0.7064997212117671+0j)
-0.6399999999999997,(0.7039960937695053+0j)
-0.6299999999999999,(0.7014311918208778+0j)
-0.6200000000000001,(0.6988057506304698+0j)
-0.6100000000000003,(0.6961205208746398+0j)
-0.5999999999999996,(0.6933762682841501+0j)
-0.5899999999999999,(0.6905737732806408+0j)
-0.5800000000000001,(0.687713830607186+0j)
-0.5700000000000003,(0.684797248953182+0j)
-0.5599999999999996,(0.6818248505738098+0j)
-0.5499999999999998,(0.6787974709043266+0j)
-0.54,(0.6757159581694334+0j)
-0.5300000000000002,(0.6725811729879816+0j)
-0.5199999999999996,(0.6693939879732679+0j)
-0.5099999999999998,(0.666155287329185+0j)
-0.5,(0.6628659664424796+0j)
-0.4900000000000002,(0.6595269314713891+0j)
-0.47999999999999954,(0.6561390989309153+0j)
-0.46999999999999975,(0.652703395275003+0j)
-0.45999999999999996,(0.6492207564758846+0j)
-0.4500000000000002,(0.6456921276008628+0j)
-0.4399999999999995,(0.642118462386794+0j)
-0.4299999999999997,(0.6385007228125418+0j)
-0.41999999999999993,(0.6348398786696632+0j)
-0.41000000000000014,(0.6311369071316006+0j)
-0.39999999999999947,(0.6273927923216391+0j)
-0.3899999999999997,(0.6236085248799016+0j)
-0.3799999999999999,(0.6197851015296372+0j)
-0.3700000000000001,(0.6159235246430766+0j)
-0.3600000000000003,(0.6120248018071095+0j)
-0.34999999999999964,(0.6080899453890475+0j)
-0.33999999999999986,(0.6041199721027335+0j)
-0.33000000000000007,(0.6001159025752488+0j)
-0.3200000000000003,(0.5960787609144816+0j)
-0.3099999999999996,(0.5920095742778029+0j)
-0.2999999999999998,(0.5879093724421045+0j)
-0.29000000000000004,(0.5837791873754439+0j)
-0.28000000000000025,(0.5796200528105437+0j)
-0.2699999999999996,(0.5754330038203871+0j)
-0.2599999999999998,(0.5712190763961489+0j)
-0.25,(0.5669793070276936+0j)
-0.2400000000000002,(0.5627147322868805+0j)
-0.22999999999999954,(0.5584263884138964+0j)
-0.21999999999999975,(0.554115310906848+0j)
-0.20999999999999996,(0.5497825341148266+0j)
-0.20000000000000018,(0.54542909083467+0j)
-0.1899999999999995,(0.5410560119116274+0j)
-0.17999999999999972,(0.5366643258441433+0j)
-0.16999999999999993,(0.5322550583929507+0j)
-0.16000000000000014,(0.5278292321946898+0j)
-0.14999999999999947,(0.5233878663802309+0j)
-0.13999999999999968,(0.5189319761979024+0j)
-0.1299999999999999,(0.5144625726417984+0j)
-0.1200000000000001,(0.5099806620853538+0j)
-0.11000000000000032,(0.5054872459203559+0j)
-0.09999999999999964,(0.5009833202015623+0j)
-0.08999999999999986,(0.4964698752970908+0j)
-0.08000000000000007,(0.491947895544733+0j)
-0.07000000000000028,(0.4874183589143536+0j)
-0.05999999999999961,(0.48288223667651337+0j)
-0.04999999999999982,(0.47834049307746385+0j)
-0.040000000000000036,(0.47379408502064135+0j)
-0.03000000000000025,(0.4692439617547996+0j)
-0.019999999999999574,(0.46469106456889653+0j)
-0.009999999999999787,(0.4601363264938592+0j)
0.0,(0.45558067201133257+0j)
0.009999999999999787,(0.45102501676952494+0j)
0.020000000000000462,(0.44647026730624606+0j)
0.03000000000000025,(0.4419173207792336+0j)
0.040000000000000036,(0.43736706470385345+0j)
0.04999999999999982,(0.4328203766982603+0j)
0.0600000000000005,(0.42827812423609096+0j)
0.07000000000000028,(0.423741164406764+0j)
0.08000000000000007,(0.41921034368344273+0j)
0.08999999999999986,(0.41468649769872906+0j)
0.10000000000000053,(0.41017045102813277+0j)
0.11000000000000032,(0.40566301698136753+0j)
0.1200000000000001,(0.40116499740150646+0j)
0.1299999999999999,(0.39667718247204115+0j)
0.13999999999999968,(0.3922003505318644+0j)
0.15000000000000036,(0.38773526789820334+0j)
0.16000000000000014,(0.3832826886975195+0j)
0.16999999999999993,(0.37884335470438235+0j)
0.17999999999999972,(0.3744179951883287+0j)
0.1900000000000004,(0.37000732676870274+0j)
0.20000000000000018,(0.3656120532774727+0j)
0.20999999999999996,(0.36123286563000984+0j)
0.21999999999999975,(0.3568704417038187+0j)
0.23000000000000043,(0.352525446225191+0j)
0.2400000000000002,(0.3481985306637602+0j)
0.25,(0.34389033313491874+0j)
0.2599999999999998,(0.3396014783100669+0j)
0.27000000000000046,(0.33533257733464583+0j)
0.28000000000000025,(0.33108422775391116+0j)
0.29000000000000004,(0.3268570134463888+0j)
0.2999999999999998,(0.3226515045649639+0j)
0.3100000000000005,(0.3184682574855352+0j)
0.3200000000000003,(0.3143078147631736+0j)
0.33000000000000007,(0.3101707050957079+0j)
0.33999999999999986,(0.30605744329467083+0j)
0.35000000000000053,(0.3019685302635217+0j)
0.3600000000000003,(0.29790445298306495+0j)
0.3700000000000001,(0.29386568450397454+0j)
0.3799999999999999,(0.28985268394633934+0j)
0.3899999999999997,(0.28586589650613015+0j)
0.40000000000000036,(0.28190575346849317+0j)
0.41000000000000014,(0.27797267222776995+0j)
0.41999999999999993,(0.2740670563141338+0j)
0.4299999999999997,(0.2701892954267431+0j)
0.4400000000000004,(0.2663397654732943+0j)
0.4500000000000002,(0.2625188286158662+0j)
0.45999999999999996,(0.25872683332293245+0j)
0.46999999999999975,(0.2549641144274317+0j)
0.4800000000000004,(0.2512309931907676+0j)
0.4900000000000002,(0.24752777737261858+0j)
0.5,(0.24385476130642741+0j)
0.5099999999999998,(0.24021222598044734+0j)
0.5200000000000005,(0.23660043912421078+0j)
0.5300000000000002,(0.23301965530029153+0j)
0.54,(0.22947011600122247+0j)
0.5499999999999998,(0.2259520497514389+0j)
0.5600000000000005,(0.22246567221410712+0j)
0.5700000000000003,(0.21901118630270244+0j)
0.5800000000000001,(0.21558878229719364+0j)
0.5899999999999999,(0.21219863796469898+0j)
0.6000000000000005,(0.20884091868446805+0j)
0.6100000000000003,(0.20551577757705147+0j)
0.6200000000000001,(0.20222335563750965+0j)
0.6299999999999999,(0.1989637818725248+0j)
0.6399999999999997,(0.1957371734412671+0j)
0.6500000000000004,(0.19254363579987288+0j)
0.6600000000000001,(0.18938326284939197+0j)
0.6699999999999999,(0.18625613708705577+0j)
0.6799999999999997,(0.18316232976072724+0j)
0.6900000000000004,(0.18010190102638443+0j)
0.7000000000000002,(0.17707490010849697+0j)
0.71,(0.17408136546314784+0j)
0.7199999999999998,(0.17112132494376278+0j)
0.7300000000000004,(0.16819479596930068+0j)
0.7400000000000002,(0.1653017856947663+0j)
0.75,(0.16244229118390072+0j)
0.7599999999999998,(0.159616299583914+0j)
0.7700000000000005,(0.15682378830211785+0j)
0.7800000000000002,(0.15406472518432232+0j)
0.79,(0.15133906869485683+0j)
0.7999999999999998,(0.14864676809808394+0j)
0.8100000000000005,(0.14598776364126906+0j)
0.8200000000000003,(0.14336198673867467+0j)
0.8300000000000001,(0.14076936015674546+0j)
0.8399999999999999,(0.13820979820025872+0j)
0.8500000000000005,(0.13568320689930802+0j)
0.8600000000000003,(0.13318948419699775+0j)
0.8700000000000001,(0.13072852013771902+0j)
0.8799999999999999,(0.12830019705588994+0j)
0.8899999999999997,(0.12590438976503565+0j)
0.9000000000000004,(0.12354096574709093+0j)
0.9100000000000001,(0.12120978534180923+0j)
0.9199999999999999,(0.11891070193616113+0j)
0.9299999999999997,(0.11664356215361352+0j)
0.9400000000000004,(0.11440820604317613+0j)
0.9500000000000002,(0.11220446726810988+0j)
0.96,(0.11003217329418838+0j)
0.9699999999999998,(0.10789114557741279+0j)
0.9800000000000004,(0.10578119975107662+0j)
0.9900000000000002,(0.10370214581208322+0j)
1.0,(0.10165378830641793+0j)
1.0099999999999998,(0.09963592651368398+0j)
1.0200000000000005,(0.09764835463060874+0j)
1.0300000000000002,(0.0956908619534333+0j)
1.04,(0.09376323305909645+0j)
1.0499999999999998,(0.09186524798513342+0j)
1.0600000000000005,(0.08999668240820512+0j)
1.0700000000000003,(0.08815730782118139+0j)
1.08,(0.08634689170870005+0j)
1.0899999999999999,(0.08456519772113183+0j)
1.1000000000000005,(0.08281198584687731+0j)
1.1100000000000003,(0.08108701258293036+0j)
1.12,(0.07939003110363979+0j)
1.13,(0.07772079142760935+0j)
1.1400000000000006,(0.07607904058267355+0j)
1.1500000000000004,(0.07446452276889355+0j)
1.1600000000000001,(0.07287697951951494+0j)
1.17,(0.07131614985983888+0j)
1.1799999999999997,(0.06978177046395352+0j)
1.1900000000000004,(0.06827357580927944+0j)
1.2000000000000002,(0.06679129832888488+0j)
1.21,(0.06533466856152607+0j)
1.2199999999999998,(0.06390341529937593+0j)
1.2300000000000004,(0.06249726573340084+0j)
1.2400000000000002,(0.06111594559635286+0j)
1.25,(0.05975917930334211+0j)
1.2599999999999998,(0.05842669008996212+0j)
1.2700000000000005,(0.057118200147937934+0j)
1.2800000000000002,(0.05583343075827327+0j)
1.29,(0.054572102421871264+0j)
1.2999999999999998,(0.053333934987610694+0j)
1.3100000000000005,(0.05211864777785652+0j)
1.3200000000000003,(0.05092595971139029+0j)
1.33,(0.049755589423743446+0j)
1.3399999999999999,(0.04860725538492446+0j)
1.3500000000000005,(0.047480676014527025+0j)
1.3600000000000003,(0.04637556979421309+0j)
1.37,(0.04529165537756268+0j)
1.38,(0.044228651697288554+0j)
1.3900000000000006,(0.043186278069811776+0j)
1.4000000000000004,(0.042164254297199076+0j)
1.4100000000000001,(0.04116230076646195+0j)
1.42,(0.04018013854622275+0j)
1.4299999999999997,(0.039217489480751364+0j)
1.4400000000000004,(0.03827407628137945+0j)
1.4500000000000002,(0.03734962261530142+0j)
1.46,(0.036443853191770674+0j)
1.4699999999999998,(0.035556493845704154+0j)
1.4800000000000004,(0.03468727161870737+0j)
1.4900000000000002,(0.03383591483753501+0j)
1.5,(0.03300215319000194+0j)
1.5099999999999998,(0.032185717798363635+0j)
1.5200000000000005,(0.031386341290183195+0j)
1.5300000000000002,(0.030603757866706008+0j)
1.54,(0.029837703368761813+0j)
1.5499999999999998,(0.029087915340218224+0j)
1.5600000000000005,(0.028354133089007846+0j)
1.5700000000000003,(0.027636097745754377+0j)
1.58,(0.026933552320022393+0j)
1.5899999999999999,(0.026246241754218653+0j)
1.6000000000000005,(0.025573912975171385+0j)
